Rank,Name,Country,Inns,Not out,BattingAverage,run_against,total_out,others_avg,Norm_avg,ROO Score
2876,Franklyn Rose,West Indies,28,2,13.23,14855,480,30.95,-17.72,-460.67
2877,Ashish Nehra,India,25,11,5.5,17256,449,38.43,-32.93,-461.05
2878,Ravi Rampaul,West Indies,31,8,14.56,17098,494,34.61,-20.05,-461.18
2879,Guy De Alwis,Sri Lanka,19,0,8,9266,286,32.40,-24.40,-463.57
2880,Junior Murray,West Indies,45,4,22.39,26890,798,33.70,-11.31,-463.58
2881,Mustafizur Rahman,Bangladesh,22,7,4.4,14056,398,35.32,-30.92,-463.75
2882,Shahriar Nafees,Bangladesh,48,0,26.39,20015,555,36.06,-9.67,-464.31
2883,Neil Hawke,Australia,37,15,16.59,25846,685,37.73,-21.14,-465.11
2884,Pommie Mbangwa,Zimbabwe,25,8,2,11881,404,29.41,-27.41,-465.94
2885,Stuart Williams,West Indies,52,3,24.14,22898,680,33.67,-9.53,-467.14
2886,Mitchell Marsh,Australia,80,7,28.53,39803,1139,34.95,-6.42,-468.34
2887,Ish Sodhi,New Zealand,31,4,20.77,21383,560,38.18,-17.41,-470.18
2888,James Kelly,Australia,56,17,17.02,26960,927,29.08,-12.06,-470.46
2889,Lungi Ngidi,South Africa,30,10,4.85,14480,509,28.45,-23.60,-471.96
2890,Stuart Clark,Australia,26,7,13.05,24226,639,37.91,-24.86,-472.38
2891,Mahmudullah,Bangladesh,94,7,33.49,45668,1173,38.93,-5.44,-473.51
2892,Ghulam Ahmed,India,31,9,8.72,17383,573,30.34,-21.62,-475.57
2893,Richard Hadlee,New Zealand,134,19,27.16,62437,1995,31.30,-4.14,-475.73
2894,Cameron Cuffy,West Indies,23,9,4.14,14814,387,38.28,-34.14,-477.95
2895,Ashantha De Mel,Sri Lanka,28,5,14.17,15165,433,35.02,-20.85,-479.62
2896,Norman Yardley,England,34,2,25.37,20269,502,40.38,-15.01,-480.21
2897,Dinesh Karthik,India,42,1,25,24933,679,36.72,-11.72,-480.53
2898,Dinanath Ramnarine,West Indies,21,4,6.23,12049,349,34.52,-28.29,-481.00
2899,Shan Masood,Pakistan,78,1,30.68,33936,919,36.93,-6.25,-481.03
2900,Don Anurasiri,Sri Lanka,22,5,5.35,14379,427,33.67,-28.32,-481.52
2901,Ryan Hinds,West Indies,25,1,21.04,14476,352,41.13,-20.09,-482.04
2902,Mark Ramprakash,England,92,6,27.32,39222,1191,32.93,-5.61,-482.63
2903,Mike Hendrick,England,35,15,6.4,23260,759,30.65,-24.25,-484.91
2904,Jim Higgs,Australia,36,16,5.55,17505,586,29.87,-24.32,-486.44
2905,Kiran More,India,64,14,25.7,40093,1131,35.45,-9.75,-487.46
2906,Mohammad Sharif,Bangladesh,20,3,7.17,9323,260,35.86,-28.69,-487.69
2907,Bill Howell,Australia,27,6,7.52,15015,486,30.90,-23.38,-490.88
2908,John Lever,England,31,5,11.76,16499,538,30.67,-18.91,-491.59
2909,Ollie Robinson,England,33,5,14.64,18374,570,32.24,-17.60,-492.66
2910,Kyle Mills,New Zealand,30,5,11.56,15603,499,31.27,-19.71,-492.71
2911,Kaushal Silva,Sri Lanka,74,0,28.36,36784,1049,35.07,-6.71,-496.23
2912,Adam Sanford,West Indies,17,2,4.8,11103,293,37.89,-33.09,-496.41
2913,Kieran Powell,West Indies,83,1,25.76,33103,1040,31.83,-6.07,-497.72
2914,Herman Griffith,West Indies,23,5,5.05,11185,342,32.70,-27.65,-497.78
2915,Jofra Archer,England,20,0,7.75,12344,378,32.66,-24.91,-498.12
2916,Ravindra Pushpakumara,Sri Lanka,31,12,8.73,20101,575,34.96,-26.23,-498.34
2917,Niroshan Dickwella,Sri Lanka,96,7,30.97,49698,1359,36.57,-5.60,-498.36
2918,Ewen Chatfield,New Zealand,54,33,8.57,32457,1004,32.33,-23.76,-498.91
2919,Chris Mpofu,Zimbabwe,28,10,5.83,13890,414,33.55,-27.72,-498.97
2920,Phil Simmons,West Indies,47,2,22.26,20822,624,33.37,-11.11,-499.89
2921,Naren Tamhane,India,27,5,10.22,16984,515,32.98,-22.76,-500.69
2922,Shayne O Connor,New Zealand,27,9,5.72,16875,502,33.62,-27.90,-502.12
2923,Junaid Khan,Pakistan,28,11,7.17,22197,603,36.81,-29.64,-503.90
2924,Hedley Howarth,New Zealand,42,18,12.12,24782,748,33.13,-21.01,-504.26
2925,Dwayne Bravo,West Indies,71,1,31.42,37940,981,38.67,-7.25,-507.84
2926,Nick Cook,England,25,4,8.52,13087,400,32.72,-24.20,-508.15
2927,Salim Durani,India,50,2,25.04,25602,718,35.66,-10.62,-509.63
2928,James Franklin,New Zealand,46,7,20.71,24975,739,33.80,-13.09,-510.34
2929,Bill Voce,England,38,15,13.39,25384,713,35.60,-22.21,-510.87
2930,Bill Johnston,Australia,49,25,11.37,33691,1031,32.68,-21.31,-511.39
2931,Salman Butt,Pakistan,62,0,30.46,31128,804,38.72,-8.26,-511.90
2932,Dean Headley,England,26,4,8.45,12405,391,31.73,-23.28,-512.08
2933,Bob Blair,New Zealand,34,6,6.75,12054,481,25.06,-18.31,-512.69
2934,Craig Wishart,Zimbabwe,50,1,22.4,20776,632,32.87,-10.47,-513.20
2935,Courtney Browne,West Indies,30,6,16.12,18910,504,37.52,-21.40,-513.60
2936,Ridley Jacobs,West Indies,112,21,28.31,54368,1601,33.96,-5.65,-514.04
2937,Dushmantha Chameera,Sri Lanka,21,2,5.47,11476,351,32.70,-27.23,-517.28
2938,Graeme Cremer,Zimbabwe,38,5,16.36,15955,497,32.10,-15.74,-519.51
2939,Ebadot Hossain,Bangladesh,32,16,3.12,18349,511,35.91,-32.79,-524.61
2940,Tommy Ward,South Africa,42,9,13.9,16788,563,29.82,-15.92,-525.32
2941,Rahat Ali,Pakistan,31,13,7.55,21494,584,36.80,-29.25,-526.59
2942,Ken Wadsworth,New Zealand,51,4,21.48,26573,813,32.69,-11.21,-526.64
2943,Daryl Tuffey,New Zealand,36,10,16.42,23415,638,36.70,-20.28,-527.30
2944,Shafiul Islam,Bangladesh,21,1,10.55,12226,331,36.94,-26.39,-527.73
2945,Amit Mishra,India,32,2,21.6,22408,571,39.24,-17.64,-529.30
2946,Nixon Mclean,West Indies,32,2,12.26,14638,489,29.93,-17.67,-530.24
2947,Arthur Mailey,Australia,29,9,11.1,19974,531,37.62,-26.52,-530.32
2948,Ian Smith,New Zealand,88,17,25.56,48374,1464,33.04,-7.48,-531.25
2949,Hedley Verity,England,44,12,20.9,36196,965,37.51,-16.61,-531.48
2950,Farveez Maharoof,Sri Lanka,34,4,18.53,20748,572,36.27,-17.74,-532.28
2951,Anrich Nortje,South Africa,33,9,7.79,14686,489,30.03,-22.24,-533.83
2952,Nicky Boje,South Africa,62,10,25.23,37909,1067,35.53,-10.30,-535.53
2953,Bruce Taylor,New Zealand,50,6,20.4,24537,753,32.59,-12.19,-536.17
2954,John Bracewell,New Zealand,60,11,20.42,30976,987,31.38,-10.96,-537.24
2955,Patrick Patterson,West Indies,38,16,6.59,23210,744,31.20,-24.61,-541.34
2956,Rp Singh,India,19,3,7.25,15862,386,41.09,-33.84,-541.49
2957,Lasith Malinga,Sri Lanka,37,13,11.45,26424,776,34.05,-22.60,-542.44
2958,Asitha Fernando,Sri Lanka,30,14,3,20519,556,36.90,-33.90,-542.47
2959,Aaqib Javed,Pakistan,27,7,5.05,17577,546,32.19,-27.14,-542.85
2960,Colin Miller,Australia,24,3,8.28,16201,473,34.25,-25.97,-545.40
2961,Alok Kapali,Bangladesh,34,1,17.69,13736,401,34.25,-16.56,-546.62
2962,Reon King,West Indies,27,8,3.47,15914,490,32.48,-29.01,-551.14
2963,John Parker,New Zealand,63,2,24.55,27965,832,33.61,-9.06,-552.77
2964,Carlton Baugh,West Indies,36,2,17.94,19160,560,34.21,-16.27,-553.33
2965,Khaled Ahmed,Bangladesh,26,8,2.38,14104,421,33.50,-31.12,-560.18
2966,Paul Wiseman,New Zealand,34,8,14.07,22975,643,35.73,-21.66,-563.18
2967,Karsan Ghavri,India,57,14,21.23,33245,967,34.38,-13.15,-565.43
2968,Maurice Tate,England,52,5,25.48,33371,889,37.54,-12.06,-566.71
2969,Mohammad Abbas,Pakistan,40,19,5.71,21913,669,32.75,-27.04,-567.94
2970,Moin Khan,Pakistan,104,8,28.55,55218,1602,34.47,-5.92,-568.14
2971,Barry Jarman,Australia,30,3,14.81,19045,531,35.87,-21.06,-568.52
2972,Norman Cowans,England,29,7,7.95,17609,520,33.86,-25.91,-570.10
2973,Chris Harris,New Zealand,42,4,20.44,19938,561,35.54,-15.10,-573.80
2974,Andrew Flintoff,England,128,9,31.89,67589,1839,36.75,-4.86,-578.71
2975,Rumesh Ratnayake,Sri Lanka,36,6,14.43,18478,547,33.78,-19.35,-580.52
2976,Steven Finn,England,47,22,11.16,31695,920,34.45,-23.29,-582.28
2977,Abdur Rehman,Pakistan,31,3,14.1,21193,606,34.97,-20.87,-584.41
2978,Daniel Vettori,New Zealand,172,22,30.15,91492,2685,34.08,-3.93,-588.78
2979,Gavin Rennie,Zimbabwe,46,1,22.73,19214,536,35.85,-13.12,-590.27
2980,Kasun Rajitha,Sri Lanka,24,5,7,17529,460,38.11,-31.11,-591.02
2981,Paul Downton,England,48,8,19.62,25320,736,34.40,-14.78,-591.29
2982,Madan Lal,India,62,16,22.65,32136,905,35.51,-12.86,-591.53
2983,Roshan Mahanama,Sri Lanka,89,1,29.27,41960,1164,36.05,-6.78,-596.47
2984,David Holford,West Indies,39,5,22.58,23630,588,40.19,-17.61,-598.64
2985,Venkatapathy Raju,India,34,10,10,23719,678,34.98,-24.98,-599.61
2986,Faisal Iqbal,Pakistan,44,2,26.76,24819,604,41.09,-14.33,-601.90
2987,Sydney Barnes,England,39,9,8.06,20068,713,28.15,-20.09,-602.58
2988,Chris Woakes,England,92,17,26.26,49354,1439,34.30,-8.04,-602.81
2989,Sikander Bakht,Pakistan,35,12,6.34,21854,668,32.72,-26.38,-606.64
2990,Taskin Ahmed,Bangladesh,29,5,10.87,17463,483,36.16,-25.29,-606.85
2991,Abdul Razzaq,Pakistan,77,9,28.61,40392,1076,37.54,-8.93,-607.17
2992,Jack Russell,England,86,16,27.1,46347,1295,35.79,-8.69,-608.24
2993,Jack Alabaster,New Zealand,34,6,9.71,17404,553,31.47,-21.76,-609.34
2994,Tim Wall,Australia,24,5,6.36,17941,466,38.50,-32.14,-610.66
2995,Shivlal Yadav,India,40,12,14.39,29390,810,36.28,-21.89,-613.03
2996,Harry Cave,New Zealand,31,5,8.8,14985,462,32.44,-23.64,-614.51
2997,Neil Adcock,South Africa,39,12,5.4,19534,693,28.19,-22.79,-615.26
2998,Kumar Dharmasena,Sri Lanka,51,7,19.72,25768,764,33.73,-14.01,-616.34
2999,Ben Hilfenhaus,Australia,38,12,13.65,26229,702,37.36,-23.71,-616.54
3000,Kamran Akmal,Pakistan,92,6,30.79,51274,1350,37.98,-7.19,-618.40
3001,Nuwan Kulasekara,Sri Lanka,28,1,14.48,21344,567,37.64,-23.16,-625.42
3002,Dayle Hadlee,New Zealand,42,5,14.32,20597,657,31.35,-17.03,-630.11
3003,Ernie Jones,Australia,26,1,5.04,14869,491,30.28,-25.24,-631.08
3004,Ken Rutherford,New Zealand,99,8,27.08,42561,1251,34.02,-6.94,-631.68
3005,Naseem Shah,Pakistan,27,8,7.57,20416,499,40.91,-33.34,-633.53
3006,Manjurul Islam,Bangladesh,33,11,3.68,13728,422,32.53,-28.85,-634.72
3007,Hasan Ali,Pakistan,38,6,11.93,20720,650,31.88,-19.95,-638.30
3008,Geoff Dymock,Australia,32,7,9.44,19046,541,35.21,-25.77,-644.13
3009,Alan Connolly,Australia,45,20,10.4,28210,780,36.17,-25.77,-644.17
3010,Alan Mullally,England,27,4,5.52,16641,495,33.62,-28.10,-646.26
3011,Dion Ebrahim,Zimbabwe,55,1,22.68,22399,646,34.67,-11.99,-647.64
3012,David Brown,England,34,5,11.79,22023,645,34.14,-22.35,-648.27
3013,Bruce Reid,Australia,34,14,4.65,24854,670,37.10,-32.45,-648.91
3014,Ramakant Desai,India,44,13,13.48,24367,706,34.51,-21.03,-652.06
3015,Syed Abid Ali,India,53,3,20.36,25548,764,33.44,-13.08,-653.99
3016,Tibby Cotter,Australia,37,2,13.05,18545,582,31.86,-18.81,-658.50
3017,Ray Bright,Australia,39,8,14.35,21963,613,35.83,-21.48,-665.84
3018,Bryan Strang,Zimbabwe,45,9,12.91,21049,670,31.42,-18.51,-666.23
3019,Bruce Yardley,Australia,54,4,19.56,28512,865,32.96,-13.40,-670.09
3020,Martin Guptill,New Zealand,89,1,29.38,41484,1120,37.04,-7.66,-674.02
3021,Mohammed Siraj,India,49,22,4.85,28643,958,29.90,-25.05,-676.32
3022,Vernon Philander,South Africa,94,20,24.04,52348,1576,33.22,-9.18,-679.00
3023,Charlie Griffith,West Indies,42,10,16.56,27702,733,37.79,-21.23,-679.44
3024,Vishwa Fernando,Sri Lanka,39,16,6.91,25311,693,36.52,-29.61,-681.12
3025,Hugh Tayfield,South Africa,60,9,16.9,28691,946,30.33,-13.43,-684.87
3026,Geraint Jones,England,53,4,23.91,34075,899,37.90,-13.99,-685.67
3027,Alistair Campbell,Zimbabwe,109,4,27.21,44688,1323,33.78,-6.57,-689.62
3028,Lasith Embuldeniya,Sri Lanka,27,1,7.34,15924,468,34.03,-26.69,-693.83
3029,Richard Collinge,New Zealand,50,13,14.4,28989,874,33.17,-18.77,-694.42
3030,Doug Wright,England,39,13,11.11,31883,843,37.82,-26.71,-694.48
3031,Nayan Mongia,India,68,8,24.03,37280,1045,35.67,-11.64,-698.68
3032,Kenny Benjamin,West Indies,36,8,7.92,22187,674,32.92,-25.00,-699.96
3033,Mohammad Asif,Pakistan,38,13,5.64,21415,636,33.67,-28.03,-700.78
3034,Mahmood Hussain,Pakistan,39,6,10.18,20973,660,31.78,-21.60,-712.71
3035,Jeetan Patel,New Zealand,38,8,12.7,22815,625,36.50,-23.80,-714.12
3036,Corey Collymore,West Indies,52,27,7.88,28830,791,36.45,-28.57,-714.19
3037,Tufty Mann,South Africa,31,1,13.33,18742,502,37.33,-24.00,-720.14
3038,Matt Henry,New Zealand,42,6,18.02,30140,792,38.06,-20.04,-721.28
3039,Romesh Kaluwitharana,Sri Lanka,78,4,26.12,43127,1202,35.88,-9.76,-722.19
3040,Jack Leach,England,59,22,13.45,34302,1040,32.98,-19.53,-722.71
3041,Jim Laker,England,63,15,14.08,34119,1169,29.19,-15.11,-725.11
3042,Adam Parore,New Zealand,128,19,26.28,61188,1855,32.99,-6.71,-730.89
3043,Ajit Agarkar,India,39,5,16.79,25913,676,38.33,-21.54,-732.46
3044,Chanaka Welegedara,Sri Lanka,30,6,9.08,21253,536,39.65,-30.57,-733.71
3045,Chris Lewis,England,51,3,23.02,29962,781,38.36,-15.34,-736.49
3046,Devendra Bishoo,West Indies,61,15,15.36,29097,927,31.39,-16.03,-737.30
3047,Bert Strudwick,England,42,13,7.93,23660,707,33.47,-25.54,-740.53
3048,Bill O Reilly,Australia,39,7,12.81,24704,687,35.96,-23.15,-740.78
3049,Simon Doull,New Zealand,50,11,14.61,26827,795,33.74,-19.13,-746.25
3050,Moeen Ali,England,118,8,28.12,58573,1678,34.91,-6.79,-746.51
3051,Tino Best,West Indies,38,6,12.53,22629,628,36.03,-23.50,-752.11
3052,Iain O Brien,New Zealand,34,5,7.55,19224,572,33.61,-26.06,-755.69
3053,Ray Lindwall,Australia,84,13,21.15,47818,1504,31.79,-10.64,-755.72
3054,Fazal Mahmood,Pakistan,50,6,14.09,24957,795,31.39,-17.30,-761.31
3055,Sreesanth,India,40,13,10.4,27252,703,38.77,-28.37,-765.86
3056,Richie Benaud,Australia,97,7,24.45,50699,1536,33.01,-8.56,-770.14
3057,Mehidy Hasan Miraz,Bangladesh,93,10,23.51,42949,1307,32.86,-9.35,-776.11
3058,Tapash Baisya,Bangladesh,40,6,11.29,17180,503,34.16,-22.87,-777.41
3059,Venkatesh Prasad,India,47,20,7.51,30182,830,36.36,-28.85,-779.05
3060,Ian Johnson,Australia,66,12,18.51,36477,1105,33.01,-14.50,-783.05
3061,Geoff Arnold,England,46,11,12.02,28560,828,34.49,-22.47,-786.55
3062,Dipak Patel,New Zealand,66,8,20.68,30684,896,34.25,-13.57,-786.80
3063,Daren Sammy,West Indies,63,2,21.68,32850,948,34.65,-12.97,-791.29
3064,Dominic Cork,England,56,8,18,30527,883,34.57,-16.57,-795.45
3065,Graham Dilley,England,58,19,13.35,31857,944,33.75,-20.40,-795.48
3066,John Emburey,England,96,20,22.53,49002,1485,33.00,-10.47,-795.57
3067,Prabath Jayasuriya,Sri Lanka,28,1,8.4,18443,485,38.03,-29.63,-799.92
3068,Lahiru Thirimanne,Sri Lanka,85,6,26.43,41159,1124,36.62,-10.19,-804.88
3069,Ray Price,Zimbabwe,38,8,8.7,20114,566,35.54,-26.84,-805.11
3070,Terry Alderman,Australia,53,22,6.54,33835,1036,32.66,-26.12,-809.70
3071,Lance Cairns,New Zealand,65,8,16.28,31947,1040,30.72,-14.44,-822.98
3072,Nasim Ul Ghani,Pakistan,50,5,16.6,25442,729,34.90,-18.30,-823.49
3073,Sulieman Benn,West Indies,39,5,14.29,23943,621,38.56,-24.27,-825.03
3074,Rubel Hossain,Bangladesh,47,19,9.46,27576,703,39.23,-29.77,-833.45
3075,Subhash Gupte,India,42,13,6.31,30325,864,35.10,-28.79,-834.86
3076,Ray Illingworth,England,90,11,23.24,49265,1457,33.81,-10.57,-835.24
3077,Prasanna Jayawardene,Sri Lanka,83,11,29.5,55472,1349,41.12,-11.62,-836.70
3078,Derek Pringle,England,50,4,15.1,24984,747,33.45,-18.35,-843.91
3079,Stephen Boock,New Zealand,41,8,6.27,22940,720,31.86,-25.59,-844.51
3080,Ashley Mallett,Australia,50,13,11.62,34589,994,34.80,-23.18,-857.58
3081,Intikhab Alam,Pakistan,77,10,22.28,39100,1114,35.10,-12.82,-858.86
3082,Iqbal Qasim,Pakistan,57,15,13.07,38415,1146,33.52,-20.45,-858.94
3083,Dilip Doshi,India,38,10,4.6,27879,789,35.33,-30.73,-860.57
3084,Dilhara Fernando,Sri Lanka,47,17,8.3,34538,928,37.22,-28.92,-867.53
3085,Nuwan Zoysa,Sri Lanka,40,6,8.47,25007,735,34.02,-25.55,-868.81
3086,Phil Edmonds,England,65,15,17.5,40923,1172,34.92,-17.42,-870.86
3087,Maninder Singh,India,38,12,3.8,28832,772,37.35,-33.55,-872.23
3088,Doug Bracewell,New Zealand,45,4,13.85,25326,719,35.22,-21.37,-876.33
3089,Mohammad Rafique,Bangladesh,63,6,18.57,26378,777,33.95,-15.38,-876.58
3090,Shaheen Shah Afridi,Pakistan,41,10,8.03,27736,758,36.59,-28.56,-885.39
3091,Syed Kirmani,India,124,22,27.04,72232,2019,35.78,-8.74,-891.08
3092,Lahiru Kumara,Sri Lanka,48,21,4.59,31441,834,37.70,-33.11,-893.94
3093,Clarrie Grimmett,Australia,50,10,13.92,32918,902,36.49,-22.57,-902.98
3094,Phil Tufnell,England,59,29,5.1,36341,1032,35.21,-30.11,-903.42
3095,Alf Valentine,West Indies,51,21,4.7,32978,944,34.93,-30.23,-907.03
3096,Henry Olonga,Zimbabwe,45,11,5.41,23440,730,32.11,-26.70,-907.79
3097,Neil Foster,England,45,7,11.73,25197,704,35.79,-24.06,-914.33
3098,Graeme Swann,England,76,14,22.09,54790,1487,36.85,-14.76,-914.87
3099,Mark Wood,England,62,11,15.82,33971,1001,33.94,-18.12,-923.97
3100,Fred Titmus,England,76,11,22.29,46292,1266,36.57,-14.28,-927.91
3101,Saeed Ajmal,Pakistan,53,12,11,31285,928,33.71,-22.71,-931.20
3102,Dick Motz,New Zealand,56,3,11.54,24822,841,29.51,-17.97,-952.67
3103,Dhammika Prasad,Sri Lanka,39,2,12.86,25569,662,38.62,-25.76,-953.26
3104,Bert Oldfield,Australia,80,17,22.65,48842,1292,37.80,-15.15,-954.66
3105,Mark Boucher,South Africa,204,24,30.54,126374,3523,35.87,-5.33,-959.60
3106,Kapil Dev,India,184,15,31.05,102737,2797,36.73,-5.68,-960.11
3107,Andre Nel,South Africa,42,8,9.91,34983,912,38.36,-28.45,-967.25
3108,Umesh Yadav,India,68,27,11.21,49520,1420,34.87,-23.66,-970.19
3109,Heath Streak,Zimbabwe,107,18,22.35,49735,1493,33.31,-10.96,-975.63
3110,Pat Pocock,England,37,4,6.24,23377,652,35.85,-29.61,-977.27
3111,Tony Lock,England,63,9,13.74,37447,1176,31.84,-18.10,-977.55
3112,Trent Boult,New Zealand,94,46,15.81,69420,1912,36.31,-20.50,-983.88
3113,Michael Kasprowicz,Australia,54,12,10.59,34564,1014,34.09,-23.50,-986.86
3114,Ian Bishop,West Indies,63,11,12.15,32638,1047,31.17,-19.02,-989.19
3115,Josh Hazlewood,Australia,88,45,11.86,63801,1826,34.94,-23.08,-992.45
3116,John Gleeson,Australia,46,8,10.39,28737,782,36.75,-26.36,-1001.61
3117,Wahab Riaz,Pakistan,41,5,8.5,26541,727,36.51,-28.01,-1008.27
3118,Paul Adams,South Africa,55,15,9,37705,1099,34.31,-25.31,-1012.34
3119,Rodney Hogg,Australia,58,13,9.75,31221,967,32.29,-22.54,-1014.14
3120,Chris Old,England,66,9,14.82,36420,1114,32.69,-17.87,-1018.76
3121,Andy Roberts,West Indies,62,11,14.94,41022,1159,35.39,-20.45,-1043.17
3122,Ashley Giles,England,81,13,20.89,49993,1377,36.31,-15.42,-1048.27
3123,Joel Garner,West Indies,68,14,12.44,44654,1399,31.92,-19.48,-1051.84
3124,Jasprit Bumrah,India,69,22,7.06,35649,1206,29.56,-22.50,-1057.49
3125,Bob Taylor,England,83,12,16.28,43119,1383,31.18,-14.90,-1057.75
3126,Devon Smith,West Indies,76,2,23.78,37314,980,38.08,-14.30,-1057.87
3127,Ravichandran Ashwin,India,151,15,25.75,86191,2570,33.54,-7.79,-1059.08
3128,Mohammad Amir,Pakistan,67,11,13.41,31392,970,32.36,-18.95,-1061.36
3129,Javed Omer,Bangladesh,80,2,22.05,29894,836,35.76,-13.71,-1069.25
3130,Wes Hall,West Indies,66,14,15.73,44197,1216,36.35,-20.62,-1072.04
3131,Stuart Macgill,Australia,47,11,9.69,44403,1124,39.50,-29.81,-1073.32
3132,Nuwan Pradeep,Sri Lanka,50,17,4,27516,752,36.59,-32.59,-1075.48
3133,Rod Marsh,Australia,150,13,26.51,82473,2400,34.36,-7.85,-1075.96
3134,Imrul Kayes,Bangladesh,76,2,24.28,35010,899,38.94,-14.66,-1085.08
3135,Khaled Mashud,Bangladesh,84,10,19.04,34097,1009,33.79,-14.75,-1091.71
3136,Deryck Murray,West Indies,96,9,22.9,54923,1547,35.50,-12.60,-1096.45
3137,Alzarri Joseph,West Indies,59,0,11.88,29720,971,30.61,-18.73,-1104.93
3138,Vanburn Holder,West Indies,59,11,14.2,37452,998,37.53,-23.33,-1119.70
3139,Geoff Lawson,Australia,68,12,15.96,40489,1123,36.05,-20.09,-1125.28
3140,Devon Malcolm,England,58,19,6.05,35552,1011,35.17,-29.12,-1135.49
3141,Daren Ganga,West Indies,86,2,25.71,42592,1084,39.29,-13.58,-1140.85
3142,Jason Gillespie,Australia,93,28,18.73,64914,1784,36.39,-17.66,-1147.69
3143,Mohammad Sami,Pakistan,56,14,11.59,35565,911,39.04,-27.45,-1152.88
3144,Sonny Ramadhin,West Indies,58,14,8.2,37609,1090,34.50,-26.30,-1157.36
3145,Ian Healy,Australia,182,23,27.39,99586,2872,34.67,-7.28,-1158.28
3146,Jeff Thomson,Australia,73,20,12.81,45803,1318,34.75,-21.94,-1162.92
3147,Brian Statham,England,87,28,11.44,53857,1726,31.20,-19.76,-1166.04
3148,Malcolm Marshall,West Indies,107,11,18.85,60048,1937,31.00,-12.15,-1166.45
3149,Danny Morrison,New Zealand,71,26,8.42,38595,1123,34.37,-25.95,-1167.65
3150,Wally Grout,Australia,67,8,15.08,44600,1273,35.04,-19.96,-1177.37
3151,Dilruwan Perera,Sri Lanka,77,8,18.88,40264,1119,35.98,-17.10,-1180.05
3152,John Snow,England,71,14,13.54,42482,1240,34.26,-20.72,-1181.02
3153,Merv Hughes,Australia,70,8,16.64,46122,1292,35.70,-19.06,-1181.60
3154,Sarfraz Nawaz,Pakistan,72,13,17.71,48464,1281,37.83,-20.12,-1187.25
3155,Paul Harris,South Africa,48,5,10.69,35467,922,38.47,-27.78,-1194.43
3156,Denesh Ramdin,West Indies,126,14,25.87,64319,1752,36.71,-10.84,-1214.28
3157,Wasim Akram,Pakistan,147,19,22.64,75732,2350,32.23,-9.59,-1227.06
3158,Mushtaq Ahmed,Pakistan,72,16,11.71,41717,1237,33.72,-22.01,-1232.80
3159,Abdul Qadir,Pakistan,77,11,15.59,51461,1493,34.47,-18.88,-1245.96
3160,Alec Bedser,England,71,15,12.75,43162,1232,35.03,-22.28,-1247.91
3161,Keshav Maharaj,South Africa,88,7,14.97,43352,1426,30.40,-15.43,-1249.92
3162,Bhagwath Chandrasekhar,India,80,39,4.07,50682,1465,34.60,-30.53,-1251.53
3163,Mohammad Ashraful,Bangladesh,119,5,24,45742,1306,35.02,-11.02,-1256.79
3164,Neil Wagner,New Zealand,84,24,14.58,55989,1572,35.62,-21.04,-1262.18
3165,Fred Trueman,England,85,14,13.81,51240,1619,31.65,-17.84,-1266.58
3166,Phil Defreitas,England,68,5,14.82,37251,1066,34.94,-20.12,-1267.85
3167,Pedro Collins,West Indies,47,7,5.87,30021,798,37.62,-31.75,-1270.01
3168,Mashrafe Mortaza,Bangladesh,67,5,12.85,28335,846,33.49,-20.64,-1279.86
3169,Godfrey Evans,England,133,14,20.49,69220,2214,31.26,-10.77,-1282.19
3170,Allan Donald,South Africa,94,33,10.68,55533,1751,31.72,-21.04,-1283.14
3171,Michael Holding,West Indies,76,10,13.78,47998,1431,33.54,-19.76,-1304.26
3172,Saqlain Mushtaq,Pakistan,78,14,14.48,40177,1152,34.88,-20.40,-1305.34
3173,Brett Lee,Australia,90,18,20.15,72164,1880,38.39,-18.24,-1312.93
3174,Pat Cummins,Australia,97,13,17.3,56413,1708,33.03,-15.73,-1321.21
3175,Shahadat Hossain,Bangladesh,69,17,10.01,33673,940,35.82,-25.81,-1342.24
3176,Erapalli Prasanna,India,84,20,11.48,41183,1262,32.63,-21.15,-1353.80
3177,Dennis Lillee,Australia,90,24,13.71,60455,1765,34.25,-20.54,-1355.78
3178,Mohammed Shami,India,89,27,12.09,54893,1597,34.37,-22.28,-1381.52
3179,Darren Gough,England,86,18,12.57,46544,1394,33.39,-20.82,-1415.68
3180,Monty Panesar,England,68,23,4.88,45053,1233,36.54,-31.66,-1424.67
3181,Javagal Srinath,India,92,21,14.21,54663,1585,34.49,-20.28,-1439.72
3182,Mitchell Johnson,Australia,109,16,22.2,70627,1865,37.87,-15.67,-1457.28
3183,Umar Gul,Pakistan,67,9,9.94,42662,1212,35.20,-25.26,-1465.06
