X,Y,Curve,Radius
706105.7087,2998930.826,0,6.666666667
706095.8507,2998929.331,0,10
706086.1155,2998927.853,0,4.166666667
706076.2135,2998926.27,0,4.347826087
706066.456,2998924.639,0,7.692307692
706056.6421,2998922.998,0,33.33333333
706046.8183,2998921.424,0,20
706037.0777,2998919.908,0,20
706027.2125,2998918.373,0,20
706017.5039,2998916.786,0,5.555555556
706007.6821,2998915.144,0,4.166666667
705997.9227,2998913.512,0,6.25
705988.227,2998911.864,0,100
705978.3514,2998910.174,0,8.333333333
705968.6519,2998908.516,0,6.666666667
705958.8318,2998906.896,0,5.882352941
705949.0944,2998905.305,0,4.166666667
705939.363,2998903.716,0,3.225806452
705929.506,2998902.107,0,3.225806452
705919.8023,2998900.521,0,5
705909.9611,2998898.915,0,12.5
705900.1834,2998897.362,0,50
705890.3899,2998895.81,0,25
705880.5479,2998894.25,0,14.28571429
705870.8077,2998892.712,0,12.5
705860.9092,2998891.148,0,20
705851.1799,2998889.613,0,50
705841.346,2998888.1,0,100
705831.5191,2998886.59,0,50
705821.7624,2998885.089,0,25
705811.8479,2998883.533,0,50
705802.1095,2998882.004,0,33.33333333
705792.2347,2998880.448,0,14.28571429
705782.503,2998878.874,0,25
705772.8169,2998877.307,0,33.33333333
705763.018,2998875.719,0,25
705753.2599,2998874.122,0,16.66666667
705743.393,2998872.509,0,5
705733.6182,2998870.898,0,3.703703704
705723.9179,2998869.228,0,4.761904762
705714.082,2998867.534,0,16.66666667
705704.3628,2998865.864,0,9.090909091
705694.5246,2998864.196,0,4.166666667
705684.7713,2998862.544,0,3.333333333
705675.0033,2998860.888,0,3.571428571
705665.1947,2998859.227,0,5.263157895
705655.4899,2998857.581,0,11.11111111
705645.6288,2998855.918,0,100
705635.8968,2998854.3,0,25
705626.0827,2998852.67,0,20
705616.25,2998851.021,0,100
705606.5497,2998849.352,0,7.142857143
705596.6831,2998847.654,0,3.846153846
705586.9551,2998846.033,0,3.571428571
705577.0781,2998844.491,0,5.882352941
705567.2237,2998842.955,0,50
705557.4072,2998841.408,0,6.25
705547.4822,2998839.826,0,5
705537.7184,2998838.27,0,7.142857143
705527.8489,2998836.631,0,33.33333333
705518.111,2998834.954,0,11.11111111
705508.3987,2998833.283,0,5.882352941
705498.518,2998831.659,0,5.555555556
705488.775,2998830.105,0,7.692307692
705478.9123,2998828.534,0,25
705469.1848,2998827.002,0,20
705459.4641,2998825.48,0,14.28571429
705449.6395,2998823.943,0,25
705439.873,2998822.314,0,50
705429.9131,2998820.621,0,14.28571429
705420.1322,2998818.959,0,11.11111111
705410.321,2998817.389,0,10
705400.5115,2998815.839,0,20
705390.8088,2998814.308,0,20
705380.9097,2998812.716,0,7.142857143
705371.1927,2998811.148,0,7.142857143
705361.3145,2998809.555,0,33.33333333
705351.5757,2998807.924,0,9.090909091
705341.8054,2998806.281,0,5
705331.7977,2998804.598,0,4.347826087
705322.1076,2998803.027,0,4.545454545
705312.0543,2998801.398,0,5.263157895
705302.0446,2998799.775,0,6.25
705292.3337,2998798.198,0,6.666666667
705282.3587,2998796.577,0,7.692307692
705272.5271,2998795.041,0,12.5
705262.5515,2998793.518,0,50
705252.7046,2998792.007,0,50
705242.8556,2998790.384,0,100
705233.0076,2998788.762,0,25
705223.3771,2998787.237,0,33.33333333
705213.5141,2998785.743,0,25
705203.6511,2998784.247,0,5.882352941
705193.8837,2998782.607,0,3.448275862
705184.0326,2998780.931,0,3.125
705174.2877,2998779.25,0,4.166666667
705164.3842,2998777.501,0,25
705154.6063,2998775.775,0,5.882352941
705144.7718,2998774.11,0,3.125
705135.0045,2998772.463,0,2.702702703
705125.2747,2998770.826,0,2.702702703
705115.3807,2998769.164,0,3.225806452
705105.643,2998767.529,0,5.263157895
705095.8091,2998766.007,0,33.33333333
705086.099,2998764.504,0,12.5
705076.4182,2998762.965,0,11.11111111
705066.5945,2998761.365,0,100
705056.855,2998759.779,0,10
705047.0147,2998758.166,0,7.692307692
705037.3594,2998756.582,0,16.66666667
705027.6253,2998755.026,0,20
705017.8255,2998753.487,0,11.11111111
705008.2177,2998751.969,0,50
704998.3401,2998750.275,0,9.090909091
704988.6701,2998748.617,0,5.263157895
704978.9175,2998746.984,0,6.25
704969.0979,2998745.379,0,20
704959.4672,2998743.804,0,20
704949.6361,2998742.179,0,10
704940.0354,2998740.59,0,14.28571429
704930.3319,2998738.984,0,100
704920.4899,2998737.351,0,11.11111111
704910.7558,2998735.737,0,7.692307692
704900.9527,2998734.093,0,9.090909091
704891.329,2998732.456,0,14.28571429
704881.5915,2998730.802,0,20
704871.7974,2998729.214,0,20
704862.0206,2998727.659,0,12.5
704852.1498,2998726.089,0,8.333333333
704842.3859,2998724.477,0,5.882352941
704832.5349,2998722.847,0,4.761904762
704822.7926,2998721.245,0,4.761904762
704812.9976,2998719.713,0,7.142857143
704803.1471,2998718.171,0,50
704793.4442,2998716.645,0,11.11111111
704783.5755,2998715.071,0,5.882352941
704773.8423,2998713.519,0,5
704764.1258,2998711.913,0,4.166666667
704754.3215,2998710.223,0,3.333333333
704744.4291,2998708.516,0,3.333333333
704734.6526,2998706.762,0,5
704724.8737,2998704.969,0,25
704714.6448,2998703.097,0,9.090909091
704704.8555,2998701.336,0,5.555555556
704695.1799,2998699.596,0,6.25
704685.3556,2998697.91,0,12.5
704675.7374,2998696.3,0,100
704666.0453,2998694.66,0,25
704656.2143,2998692.901,0,100
704646.5267,2998691.167,0,12.5
704636.7532,2998689.411,0,10
704627.1567,2998687.681,0,10
704617.5484,2998685.95,0,12.5
704607.8014,2998684.211,0,16.66666667
704598.0702,2998682.476,0,100
704588.2806,2998680.726,0,11.11111111
704578.6102,2998678.974,0,6.25
704568.824,2998677.201,0,6.25
704559.1567,2998675.439,0,25
704549.4164,2998673.653,0,6.666666667
704539.6652,2998671.863,0,2.941176471
704529.9495,2998670.146,0,2.380952381
704520.0858,2998668.444,0,2.941176471
704510.4268,2998666.778,0,6.666666667
704500.6108,2998665.068,0,20
704490.8117,2998663.355,0,5.882352941
704481.0918,2998661.657,0,4.761904762
704471.2332,2998659.944,0,4.761904762
704461.5576,2998658.263,0,5.882352941
704451.794,2998656.565,0,16.66666667
704442.0151,2998654.769,0,12.5
704432.3114,2998652.986,0,5
704422.4652,2998651.181,0,4.166666667
704412.7946,2998649.436,0,5.263157895
704402.9806,2998647.666,0,9.090909091
704393.2365,2998645.923,0,25
704383.4964,2998644.242,0,14.28571429
704373.6495,2998642.543,0,5
704363.9617,2998640.873,0,3.225806452
704354.0673,2998639.171,0,4.347826087
704344.3033,2998637.491,0,12.5
704334.5127,2998635.806,0,2.325581395
704324.6816,2998634.11,0,1.818181818
704314.9889,2998632.437,0,2.631578947
704305.1584,2998630.645,0,33.33333333
704295.5272,2998628.79,0,3.125
704285.7794,2998626.911,0,2.040816327
704275.9955,2998625.121,0,2.43902439
704266.2271,2998623.409,0,5.555555556
704256.3519,2998621.677,0,100
704246.6462,2998619.955,0,16.66666667
704236.8081,2998618.196,0,100
704227.0442,2998616.452,0,12.5
704217.3377,2998614.718,0,16.66666667
704207.5095,2998612.962,0,25
704197.8138,2998611.23,0,7.142857143
704188.0148,2998609.508,0,5
704178.3206,2998607.814,0,4.545454545
704168.6411,2998606.12,0,4.166666667
704158.763,2998604.324,0,3.225806452
704149.0463,2998602.541,0,2.325581395
704139.2803,2998600.743,0,1.785714286
704129.6123,2998598.778,1,1.298701299
704119.933,2998596.769,1,0.900900901
704110.1443,2998594.724,1,0.632911392
704100.5248,2998592.274,1,0.483091787
704090.7949,2998589.663,1,0.414937759
704081.2154,2998587.073,1,0.401606426
704071.7641,2998583.803,1,0.418410042
704062.4201,2998580.345,1,0.446428571
704053.1835,2998576.921,1,0.476190476
704043.9329,2998573.27,1,0.497512438
704034.8737,2998569.617,1,0.515463918
704025.7408,2998565.922,1,0.520833333
